OrderID,ProductID,Quantity,UnitCost,UnitPrice,DiscountRate,IsReturned,ReturnDate,ReturnTime,ReturnReason
ORD06933,PRDCT0051,1,2.0,2.74,0.0,0,9999-12-31,00:00:00,
ORD06933,PRDCT0059,1,6.89,10.82,0.1,0,9999-12-31,00:00:00,
ord06934,PRDCT0097,2,10.74,14.77,0.0,0,9999-12-31,00:00:00,
ord06934,PRDCT0095,3,6.71,10.34,0.0,0,9999-12-31,00:00:00,
ORD06934,PRDCT0035,1,2.02,2.54,0.0,0,9999-12-31,00:00:00,
ORD06934,PRDCT0058,2,5.79,7.48,0.15,0,9999-12-31,00:00:00,
ORD06934,prdct0036,3,4.9,7.65,0.0,0,9999-12-31,00:00:00,
ORD06935,PRDCT0026,3,7.12,9.42,0.0,0,9999-12-31,00:00:00,
ord06935,PRDCT0014,2,3.85,5.48,0.0,0,9999-12-31,00:00:00,
ord06935,PRDCT0004,2,14.25,18.44,0.0,0,9999-12-31,00:00:00,
ord06935,PRDCT0021,3,1.82,2.59,0.05,1,31/01/2026,13:35:34,Bruised/Damaged
ORD06935,prdct0003,3,14.12,22.39,0.05,1,2026-01-30,21:35:34,Packaging Damage
ORD06936,PRDCT0082,1,9.98,14.11,0.0,0,9999-12-31,00:00:00,
ord06936,PRDCT0079,2,11.91,15.84,0.0,0,9999-12-31,00:00:00,
ORD06936,prdct0087,1,7.85,12.18,0.0,0,9999-12-31,00:00:00,
ORD06936,PRDCT0078,3,13.66,21.06,0.0,0,9999-12-31,00:00:00,
ORD06937,PRDCT0018,2,8.88,11.66,0.0,0,9999-12-31,00:00:00,
ORD06938,PRDCT0063,1,3.91,5.7,0.0,0,9999-12-31,00:00:00,
ORD06938,prdct0065,2,1.61,2.3,0.0,1,05-23-25,07:54:53,Expired Date
ORD06939,prdct0093,8,5.7,7.79,0.0,1,2025-02-26,22:35:54,Packaging Damage
ord06940,PRDCT0014,3,3.18,4.53,0.0,0,9999-12-31,00:00:00,
ord06940,PRDCT0029,2,1.22,1.92,0.0,0,9999-12-31,00:00:00,
ORD06940,PRDCT0012,3,3.63,5.39,0.0,0,9999-12-31,00:00:00,
ord06941,PRDCT0029,2,1.48,2.32,0.0,0,9999-12-31,00:00:00,
ord06941,prdct0002,2,32.81,45.58,0.0,0,9999-12-31,00:00:00,
ORD06941,PRDCT0059,1,6.89,10.82,0.0,0,9999-12-31,00:00:00,
ORD06942,PRDCT0036,1,4.45,6.96,0.0,0,9999-12-31,00:00:00,
ord06942,PRDCT0060,1,6.26,8.83,0.0,1,01-23-23,16:18:36,Expired Date
ORD06942,prdct0058,2,5.26,6.8,0.0,0,9999-12-31,00:00:00,
ORD06942,PRDCT0061,2,9.41,12.08,0.0,0,9999-12-31,00:00:00,
ORD06943,PRDCT0025,5,3.83,6.01,0.0,0,9999-12-31,00:00:00,
ORD06943,prdct0023,3,2.71,3.69,0.0,0,9999-12-31,00:00:00,
ORD06943,PRDCT0002,3,32.81,45.58,0.05,0,9999-12-31,00:00:00,
ORD06943,PRDCT0028,20,5.04,6.43,0.0,1,31-05-2026,15:08:54,Unripe Product
ORD06943,prdct0008,3,14.91,23.43,0.0,0,9999-12-31,00:00:00,
ord06943,PRDCT0024,4,2.9,4.12,0.0,0,9999-12-31,00:00:00,
ORD06943,PRDCT0026,4,7.12,9.42,0.0,0,9999-12-31,00:00:00,
ord06944,PRDCT0026,2,6.47,8.56,0.0,0,9999-12-31,00:00:00,
ORD06944,PRDCT0055,3,2.69,4.38,0.0,0,9999-12-31,00:00:00,
ORD06945,PRDCT0070,1,5.12,6.44,0.0,0,9999-12-31,00:00:00,
ORD06945,PRDCT0089,1,9.26,13.66,0.0,0,9999-12-31,00:00:00,
ORD06946,prdct0014,3,3.18,4.53,0.0,0,9999-12-31,00:00:00,
ORD06946,PRDCT0006,2,11.1,13.99,0.0,0,9999-12-31,00:00:00,
ord06946,PRDCT0026,1,5.88,7.79,0.0,0,9999-12-31,00:00:00,
ORD06946,prdct0005,1,24.7,33.31,0.1,0,9999-12-31,00:00:00,
ORD06947,PRDCT0039,2,4.7,7.64,0.05,0,9999-12-31,00:00:00,
ord06947,PRDCT0096,18,3.98,5.11,0.0,0,9999-12-31,00:00:00,
ORD06947,PRDCT0051,1,1.65,2.26,0.0,1,11/10/2024,11:26:02,Crushed/Broken
ORD06947,PRDCT0043,1,2.86,4.31,0.15,0,9999-12-31,00:00:00,
ORD06948,PRDCT0020,1,5.14,7.47,0.0,0,9999-12-31,00:00:00,
ORD06948,PRDCT0005,1,20.42,27.53,0.0,0,9999-12-31,00:00:00,
ord06949,PRDCT0073,2,6.28,10.34,0.2,1,11-24-25,18:21:53,Wrong Product Sent
ORD06950,PRDCT0051,1,1.5,2.06,0.15,0,9999-12-31,00:00:00,
ORD06950,PRDCT0097,2,9.76,13.43,0.0,0,9999-12-31,00:00:00,
ORD06950,prdct0032,2,4.92,7.33,0.05,0,9999-12-31,00:00:00,
ORD06951,PRDCT0049,1,3.39,4.95,0.0,0,9999-12-31,00:00:00,
ORD06951,prdct0039,2,4.27,6.95,0.1,0,9999-12-31,00:00:00,
ORD06951,PRDCT0033,1,2.61,3.69,0.0,0,9999-12-31,00:00:00,
ORD06952,prdct0033,1,2.87,4.06,0.0,0,9999-12-31,00:00:00,
ORD06952,PRDCT0034,25,2.3,3.03,0.0,0,9999-12-31,00:00:00,
ORD06952,PRDCT0037,2,1.56,2.04,0.05,0,9999-12-31,00:00:00,
ORD06952,prdct0008,16,12.33,19.37,0.0,0,9999-12-31,00:00:00,
ORD06953,PRDCT0089,3,8.42,12.42,0.0,0,9999-12-31,00:00:00,
ord06953,PRDCT0079,3,9.85,13.09,0.05,0,9999-12-31,00:00:00,
ord06953,prdct0072,4,7.06,10.69,0.0,0,9999-12-31,00:00:00,
ORD06953,PRDCT0076,3,10.58,16.34,0.0,0,9999-12-31,00:00:00,
ORD06954,PRDCT0017,1,2.58,3.27,0.3,0,9999-12-31,00:00:00,
ORD06954,PRDCT0011,3,5.24,8.36,0.4,0,9999-12-31,00:00:00,
ord06954,PRDCT0034,2,2.3,3.03,0.25,0,9999-12-31,00:00:00,
ORD06955,prdct0017,2,3.12,3.96,0.0,0,9999-12-31,00:00:00,
ord06955,prdct0094,1,11.85,16.67,0.05,0,9999-12-31,00:00:00,
ord06956,prdct0022,4,1.1,1.42,0.05,0,9999-12-31,00:00:00,
ord06956,PRDCT0016,2,4.79,7.56,0.0,0,9999-12-31,00:00:00,
ORD06956,PRDCT0047,3,4.34,6.1,0.0,0,9999-12-31,00:00:00,
ORD06957,PRDCT0029,2,1.35,2.11,0.0,0,9999-12-31,00:00:00,
ORD06957,PRDCT0023,3,2.46,3.35,0.0,0,9999-12-31,00:00:00,
ORD06957,prdct0030,1,1.2,1.8,0.0,0,9999-12-31,00:00:00,
ORD06957,PRDCT0015,2,5.49,9.0,0.0,0,9999-12-31,00:00:00,
ord06957,prdct0001,4,22.4,28.34,0.0,0,9999-12-31,00:00:00,
ORD06957,PRDCT0007,3,28.97,45.11,0.1,0,9999-12-31,00:00:00,
ord06958,PRDCT0064,2,11.41,14.77,0.0,0,9999-12-31,00:00:00,
ORD06958,PRDCT0068,3,11.1,16.69,0.0,0,9999-12-31,00:00:00,
ord06958,PRDCT0090,3,13.09,20.85,0.0,0,9999-12-31,00:00:00,
ORD06959,PRDCT0071,2,13.44,20.67,0.0,0,9999-12-31,00:00:00,
ORD06960,PRDCT0004,1,10.71,13.85,0.0,0,9999-12-31,00:00:00,
ord06960,prdct0010,1,16.56,25.17,0.1,0,9999-12-31,00:00:00,
ORD06961,PRDCT0025,1,3.48,5.46,0.0,0,9999-12-31,00:00:00,
ORD06961,PRDCT0066,3,5.55,8.61,0.0,0,9999-12-31,00:00:00,
ord06962,PRDCT0071,1,10.1,15.53,0.0,0,9999-12-31,00:00:00,
ord06962,prdct0064,1,7.79,10.09,0.0,0,9999-12-31,00:00:00,
ORD06963,PRDCT0026,3,5.88,7.79,0.15,0,9999-12-31,00:00:00,
ord06963,PRDCT0014,2,3.18,4.53,0.0,0,9999-12-31,00:00:00,
ord06963,prdct0001,4,20.36,25.77,0.0,0,9999-12-31,00:00:00,
ord06963,PRDCT0029,1,1.22,1.92,0.0,0,9999-12-31,00:00:00,
ord06964,prdct0018,2,9.77,12.83,0.0,0,9999-12-31,00:00:00,
ORD06964,PRDCT0009,1,18.17,25.78,0.0,0,9999-12-31,00:00:00,
ord06964,PRDCT0021,2,1.65,2.36,0.0,0,9999-12-31,00:00:00,
ORD06964,PRDCT0087,12,8.64,13.4,0.1,0,9999-12-31,00:00:00,
ORD06965,PRDCT0089,1,10.18,15.03,0.0,0,9999-12-31,00:00:00,
ORD06965,prdct0071,1,13.44,20.67,0.0,0,9999-12-31,00:00:00,
ORD06966,PRDCT0100,1,12.15,16.08,0.0,0,9999-12-31,00:00:00,
ORD06966,PRDCT0097,2,11.82,16.25,0.0,0,9999-12-31,00:00:00,
ORD06966,prdct0040,2,3.16,5.08,0.0,0,9999-12-31,00:00:00,
ORD06966,PRDCT0052,1,3.63,5.18,0.0,0,9999-12-31,00:00:00,
ORD06966,PRDCT0099,1,10.88,13.95,0.0,0,9999-12-31,00:00:00,
ORD06967,prdct0040,2,2.87,4.62,0.0,0,9999-12-31,00:00:00,
ord06968,PRDCT0046,3,2.69,3.63,0.0,0,9999-12-31,00:00:00,
ORD06968,PRDCT0039,1,5.17,8.4,0.1,0,9999-12-31,00:00:00,
ORD06968,prdct0035,1,2.23,2.8,0.0,0,9999-12-31,00:00:00,
ORD06968,PRDCT0056,2,3.13,4.95,0.0,0,9999-12-31,00:00:00,
ord06969,PRDCT0030,2,0.99,1.49,0.15,0,9999-12-31,00:00:00,
ORD06970,PRDCT0072,4,9.4,14.23,0.0,0,9999-12-31,00:00:00,
ORD06970,PRDCT0082,2,10.98,15.52,0.0,0,9999-12-31,00:00:00,
ORD06970,PRDCT0069,2,7.54,10.18,0.0,0,9999-12-31,00:00:00,
ord06970,prdct0087,1,8.64,13.4,0.0,0,9999-12-31,00:00:00,
ORD06970,PRDCT0064,3,11.41,14.77,0.1,0,9999-12-31,00:00:00,
ord06971,PRDCT0071,22,10.1,15.53,0.4,0,9999-12-31,00:00:00,
ord06971,PRDCT0009,1,12.41,17.61,0.2,0,9999-12-31,00:00:00,
ORD06972,prdct0006,2,13.43,16.93,0.05,0,9999-12-31,00:00:00,
ORD06972,PRDCT0011,2,6.35,10.11,0.0,0,9999-12-31,00:00:00,
ord06972,PRDCT0003,3,14.12,22.39,0.0,0,9999-12-31,00:00:00,
ord06972,PRDCT0023,3,2.71,3.69,0.0,0,9999-12-31,00:00:00,
ORD06972,prdct0086,12,10.81,17.92,0.15,0,9999-12-31,00:00:00,
ORD06973,prdct0019,2,3.41,5.5,0.0,0,9999-12-31,00:00:00,
ord06973,prdct0007,2,26.34,41.01,0.05,0,9999-12-31,00:00:00,
ord06974,PRDCT0076,1,9.62,14.85,0.0,0,9999-12-31,00:00:00,
ORD06974,PRDCT0085,2,2.51,3.49,0.0,0,9999-12-31,00:00:00,
ORD06974,prdct0090,1,8.94,14.24,0.0,1,12/05/2021,02:13:20,Leaking Chemical
ord06975,PRDCT0100,3,10.04,13.29,0.0,0,9999-12-31,00:00:00,
ord06975,prdct0091,2,4.57,7.34,0.0,0,9999-12-31,00:00:00,
ord06975,PRDCT0036,1,4.45,6.96,0.05,0,9999-12-31,00:00:00,
ORD06976,PRDCT0087,2,6.49,10.07,0.2,0,9999-12-31,00:00:00,
ord06976,PRDCT0080,1,5.3,7.12,0.4,0,9999-12-31,00:00:00,
ORD06977,PRDCT0090,2,10.82,17.23,0.0,0,9999-12-31,00:00:00,
ORD06977,prdct0081,1,6.51,8.97,0.0,0,9999-12-31,00:00:00,
ORD06978,PRDCT0085,2,3.67,5.11,0.0,0,9999-12-31,00:00:00,
ord06978,PRDCT0079,3,13.1,17.42,0.0,0,9999-12-31,00:00:00,
ORD06978,prdct0063,4,3.91,5.7,0.0,0,9999-12-31,00:00:00,
ord06978,PRDCT0087,1,8.64,13.4,0.05,0,9999-12-31,00:00:00,
ord06978,PRDCT0089,1,11.2,16.53,0.0,0,9999-12-31,00:00:00,
ord06979,PRDCT0089,1,9.26,13.66,0.1,0,9999-12-31,00:00:00,
ORD06979,PRDCT0080,1,5.83,7.83,0.0,0,9999-12-31,00:00:00,
ORD06979,PRDCT0079,2,10.83,14.4,0.0,0,9999-12-31,00:00:00,
ord06979,PRDCT0073,1,5.19,8.54,0.0,0,9999-12-31,00:00:00,
ORD06980,PRDCT0019,1,2.82,4.54,0.15,0,9999-12-31,00:00:00,
ord06980,prdct0026,2,4.86,6.44,0.3,0,9999-12-31,00:00:00,
ORD06981,PRDCT0067,1,2.23,3.34,0.0,0,9999-12-31,00:00:00,
ORD06981,prdct0068,3,9.17,13.79,0.0,0,9999-12-31,00:00:00,
ord06982,PRDCT0058,2,5.26,6.8,0.0,0,9999-12-31,00:00:00,
ord06982,prdct0100,3,10.04,13.29,0.0,1,02-10-23,07:29:57,Packaging Damage
ORD06982,PRDCT0053,3,5.82,8.95,0.0,0,9999-12-31,00:00:00,
ORD06983,PRDCT0068,1,9.17,13.79,0.15,0,9999-12-31,00:00:00,
ORD06983,prdct0061,1,9.41,12.08,0.0,0,9999-12-31,00:00:00,
ord06984,PRDCT0008,1,13.56,21.3,0.0,0,9999-12-31,00:00:00,
ORD06984,prdct0027,1,6.5,8.35,0.0,0,9999-12-31,00:00:00,
ORD06984,PRDCT0014,3,3.5,4.98,0.0,0,9999-12-31,00:00:00,
ORD06985,prdct0039,15,4.27,6.95,0.0,0,9999-12-31,00:00:00,
ord06985,PRDCT0053,2,5.82,8.95,0.0,1,"May 26, 2023",02:36:21,Packaging Defect
ORD06985,PRDCT0055,2,2.23,3.62,0.05,0,9999-12-31,00:00:00,
ORD06985,prdct0081,2,6.51,8.97,0.0,0,9999-12-31,00:00:00,
ORD06986,PRDCT0022,2,0.91,1.17,0.0,0,9999-12-31,00:00:00,
ORD06986,PRDCT0013,1,3.93,5.19,0.15,0,9999-12-31,00:00:00,
ord06986,prdct0014,1,2.39,3.4,0.0,0,9999-12-31,00:00:00,
ORD06986,PRDCT0001,3,15.3,19.36,0.0,0,9999-12-31,00:00:00,
ORD06987,PRDCT0058,4,4.78,6.18,0.3,0,9999-12-31,00:00:00,
ORD06987,PRDCT0050,3,1.44,2.31,0.25,0,9999-12-31,00:00:00,
ord06988,PRDCT0051,1,1.82,2.49,0.1,0,9999-12-31,00:00:00,
ORD06988,prdct0055,2,2.69,4.38,0.0,1,10-17-25,18:08:28,Crushed/Broken
ORD06989,PRDCT0055,3,2.02,3.29,0.0,0,9999-12-31,00:00:00,
ORD06989,prdct0037,3,1.29,1.68,0.0,0,9999-12-31,00:00:00,
ORD06989,PRDCT0051,5,1.36,1.87,0.0,0,9999-12-31,00:00:00,
ORD06989,PRDCT0047,2,3.95,5.54,0.0,0,9999-12-31,00:00:00,
ord06989,PRDCT0058,1,4.78,6.18,0.0,0,9999-12-31,00:00:00,
ORD06990,PRDCT0009,1,16.52,23.44,0.0,0,9999-12-31,00:00:00,
ord06990,PRDCT0021,15,1.5,2.14,0.05,0,9999-12-31,00:00:00,
ord06991,PRDCT0062,1,3.01,4.84,0.0,1,16 Oct 2021,23:40:02,Expired Date
ord06992,PRDCT0078,4,13.66,21.06,0.0,0,9999-12-31,00:00:00,
ORD06992,PRDCT0080,2,6.42,8.61,0.0,0,9999-12-31,00:00:00,
ORD06992,PRDCT0083,1,4.17,5.43,0.05,0,9999-12-31,00:00:00,
ord06992,prdct0070,2,5.63,7.08,0.0,0,9999-12-31,00:00:00,
ORD06993,PRDCT0048,2,4.73,6.76,0.0,0,9999-12-31,00:00:00,
ORD06994,prdct0002,1,32.81,45.58,0.0,0,9999-12-31,00:00:00,
ORD06994,PRDCT0009,1,19.99,28.36,0.0,0,9999-12-31,00:00:00,
ORD06994,prdct0008,1,14.91,23.43,0.0,1,28/01/2026,07:44:45,Unpleasant Odor
ORD06995,PRDCT0021,2,1.24,1.77,0.1,0,9999-12-31,00:00:00,
ORD06995,prdct0014,1,2.63,3.74,0.0,0,9999-12-31,00:00:00,
ORD06995,PRDCT0015,2,4.12,6.76,0.05,0,9999-12-31,00:00:00,
ORD06995,PRDCT0005,2,20.42,27.53,0.0,0,9999-12-31,00:00:00,
ord06995,prdct0049,2,3.08,4.5,0.0,0,9999-12-31,00:00:00,
ord06996,PRDCT0060,2,6.88,9.72,0.05,0,9999-12-31,00:00:00,
ord06997,PRDCT0023,1,2.46,3.35,0.0,0,9999-12-31,00:00:00,
ORD06998,PRDCT0033,18,3.48,4.91,0.0,0,9999-12-31,00:00:00,
ORD06998,prdct0096,2,4.82,6.18,0.1,0,9999-12-31,00:00:00,
ord06998,PRDCT0098,2,6.52,9.74,0.0,0,9999-12-31,00:00:00,
ord06998,PRDCT0018,2,10.74,14.11,0.0,1,26-05-2026,04:21:11,Taste Defect
ORD06999,PRDCT0058,2,6.37,8.23,0.0,0,9999-12-31,00:00:00,
ORD07000,PRDCT0071,1,14.79,22.74,0.0,0,9999-12-31,00:00:00,
ORD07000,PRDCT0088,24,9.99,15.72,0.1,0,9999-12-31,00:00:00,
ORD07000,PRDCT0037,2,1.71,2.24,0.0,0,9999-12-31,00:00:00,
ord07001,PRDCT0037,3,1.42,1.85,0.25,0,9999-12-31,00:00:00,
ORD07001,PRDCT0058,1,5.26,6.8,0.25,0,9999-12-31,00:00:00,
ord07001,PRDCT0043,3,2.6,3.92,0.2,0,9999-12-31,00:00:00,
ORD07002,PRDCT0019,3,3.1,5.0,0.0,0,9999-12-31,00:00:00,
ORD07002,PRDCT0007,2,23.95,37.28,0.0,0,9999-12-31,00:00:00,
ORD07002,PRDCT0018,1,8.07,10.6,0.05,0,9999-12-31,00:00:00,
ORD07003,PRDCT0021,1,1.5,2.14,0.0,0,9999-12-31,00:00:00,
ORD07003,prdct0040,1,2.87,4.62,0.0,0,9999-12-31,00:00:00,
ORD07004,prdct0081,2,7.16,9.86,0.15,0,9999-12-31,00:00:00,
ORD07004,PRDCT0091,2,5.03,8.08,0.0,0,9999-12-31,00:00:00,
ord07005,PRDCT0009,1,18.17,25.78,0.0,0,9999-12-31,00:00:00,
ORD07005,PRDCT0029,1,1.35,2.11,0.0,0,9999-12-31,00:00:00,
ORD07006,prdct0043,1,2.6,3.92,0.0,0,9999-12-31,00:00:00,
ord07006,PRDCT0054,1,3.79,5.05,0.0,0,9999-12-31,00:00:00,
ORD07006,PRDCT0044,2,4.33,5.95,0.0,0,9999-12-31,00:00:00,
ORD07007,PRDCT0075,2,3.28,5.01,0.1,0,9999-12-31,00:00:00,
ord07007,PRDCT0081,1,6.51,8.97,0.15,0,9999-12-31,00:00:00,
ORD07007,PRDCT0067,1,2.23,3.34,0.0,0,9999-12-31,00:00:00,
ORD07007,prdct0053,2,5.82,8.95,0.0,0,9999-12-31,00:00:00,
ord07008,PRDCT0022,1,1.21,1.56,0.0,0,9999-12-31,00:00:00,
ord07009,PRDCT0006,1,11.1,13.99,0.0,0,9999-12-31,00:00:00,
ORD07010,PRDCT0018,2,6.67,8.76,0.0,0,9999-12-31,00:00:00,
ORD07010,PRDCT0017,22,1.94,2.46,0.0,0,9999-12-31,00:00:00,
ORD07010,prdct0027,17,4.44,5.7,0.1,0,9999-12-31,00:00:00,
ORD07011,PRDCT0002,4,27.11,37.67,0.0,0,9999-12-31,00:00:00,
ord07011,PRDCT0025,2,3.17,4.96,0.1,0,9999-12-31,00:00:00,
ord07011,prdct0009,3,16.52,23.44,0.0,0,9999-12-31,00:00:00,
ORD07012,prdct0084,3,5.82,9.12,0.0,1,12-10-24,14:01:18,Wrong Product Sent
ORD07012,PRDCT0065,2,1.46,2.09,0.0,0,9999-12-31,00:00:00,
ord07012,PRDCT0085,2,3.34,4.65,0.0,0,9999-12-31,00:00:00,
ORD07012,PRDCT0062,2,4.01,6.44,0.0,0,9999-12-31,00:00:00,
ORD07013,PRDCT0051,2,1.36,1.87,0.0,0,9999-12-31,00:00:00,
ORD07014,PRDCT0088,3,9.99,15.72,0.2,0,9999-12-31,00:00:00,
ORD07014,PRDCT0065,3,1.61,2.3,0.15,0,9999-12-31,00:00:00,
ord07014,prdct0071,2,14.79,22.74,0.4,0,9999-12-31,00:00:00,
ord07014,prdct0029,1,1.35,2.11,0.4,0,9999-12-31,00:00:00,
ORD07015,prdct0063,1,3.91,5.7,0.0,0,9999-12-31,00:00:00,
ORD07015,prdct0065,1,1.61,2.3,0.0,0,9999-12-31,00:00:00,
ORD07016,PRDCT0036,3,4.9,7.65,0.0,1,24 Dec 2024,19:24:05,Customer Changed Mind
ORD07016,PRDCT0040,2,2.87,4.62,0.0,0,9999-12-31,00:00:00,
ord07016,prdct0043,3,2.86,4.31,0.1,0,9999-12-31,00:00:00,
ORD07016,PRDCT0056,2,2.85,4.5,0.0,0,9999-12-31,00:00:00,
ord07016,PRDCT0054,3,4.17,5.55,0.0,0,9999-12-31,00:00:00,
ORD07016,prdct0051,5,1.65,2.26,0.15,0,9999-12-31,00:00:00,
ORD07016,PRDCT0037,4,1.56,2.04,0.0,0,9999-12-31,00:00:00,
ORD07016,prdct0025,2,3.17,4.96,0.05,0,9999-12-31,00:00:00,
ORD07017,prdct0018,2,10.74,14.11,0.05,0,9999-12-31,00:00:00,
ORD07017,prdct0027,3,7.15,9.18,0.15,1,01-27-26,13:37:49,Molded/Rotten
ord07017,PRDCT0003,5,14.12,22.39,0.0,0,9999-12-31,00:00:00,
ord07017,PRDCT0016,4,6.38,10.07,0.0,0,9999-12-31,00:00:00,
ORD07017,PRDCT0067,2,2.96,4.45,0.0,0,9999-12-31,00:00:00,
ORD07018,PRDCT0074,1,7.79,11.12,0.0,0,9999-12-31,00:00:00,
ord07018,prdct0070,1,4.23,5.32,0.0,0,9999-12-31,00:00:00,
ord07018,PRDCT0072,2,6.42,9.72,0.0,0,9999-12-31,00:00:00,
ord07019,prdct0017,1,2.35,2.98,0.25,0,9999-12-31,00:00:00,
ORD07019,PRDCT0006,2,10.09,12.72,0.25,0,9999-12-31,00:00:00,
ORD07019,PRDCT0009,3,15.02,21.31,0.2,0,9999-12-31,00:00:00,
ORD07019,PRDCT0015,3,4.54,7.44,0.25,0,9999-12-31,00:00:00,
ORD07020,prdct0064,2,9.43,12.21,0.0,0,9999-12-31,00:00:00,
ord07020,PRDCT0068,3,9.17,13.79,0.0,0,9999-12-31,00:00:00,
ORD07020,PRDCT0076,3,11.64,17.97,0.0,0,9999-12-31,00:00:00,
ORD07020,prdct0014,3,2.89,4.11,0.0,0,9999-12-31,00:00:00,
ORD07021,PRDCT0061,1,8.56,10.98,0.1,0,9999-12-31,00:00:00,
ord07021,PRDCT0090,1,9.83,15.66,0.0,0,9999-12-31,00:00:00,
ORD07022,PRDCT0091,3,4.16,6.68,0.0,0,9999-12-31,00:00:00,
ORD07022,PRDCT0059,3,4.71,7.39,0.15,0,9999-12-31,00:00:00,
ORD07022,PRDCT0037,2,1.29,1.68,0.0,0,9999-12-31,00:00:00,
ORD07023,PRDCT0015,2,3.75,6.15,0.0,0,9999-12-31,00:00:00,
ORD07024,PRDCT0093,1,5.7,7.79,0.0,0,9999-12-31,00:00:00,
ORD07024,prdct0094,5,10.78,15.15,0.0,0,9999-12-31,00:00:00,
ORD07024,PRDCT0096,1,4.38,5.62,0.05,0,9999-12-31,00:00:00,
ORD07025,PRDCT0004,1,12.96,16.76,0.0,0,9999-12-31,00:00:00,
ORD07025,prdct0009,1,18.17,25.78,0.05,0,9999-12-31,00:00:00,
ORD07025,PRDCT0073,1,6.28,10.34,0.0,0,9999-12-31,00:00:00,
ORD07026,PRDCT0028,2,3.79,4.83,0.05,0,9999-12-31,00:00:00,
ORD07027,prdct0009,2,18.17,25.78,0.2,0,9999-12-31,00:00:00,
ord07027,prdct0002,2,29.82,41.43,0.3,0,9999-12-31,00:00:00,
ORD07027,prdct0023,1,2.46,3.35,0.15,0,9999-12-31,00:00:00,
ORD07028,PRDCT0030,3,1.32,1.98,0.0,0,9999-12-31,00:00:00,
ORD07028,prdct0023,5,2.71,3.69,0.0,0,9999-12-31,00:00:00,
ORD07028,PRDCT0018,2,10.74,14.11,0.0,0,9999-12-31,00:00:00,
ord07028,PRDCT0064,2,12.55,16.25,0.0,0,9999-12-31,00:00:00,
ORD07029,PRDCT0060,3,7.57,10.69,0.0,0,9999-12-31,00:00:00,
ORD07029,prdct0056,2,3.13,4.95,0.0,0,9999-12-31,00:00:00,
ORD07029,prdct0050,1,1.92,3.07,0.0,0,9999-12-31,00:00:00,
ord07030,prdct0081,2,7.88,10.85,0.0,0,9999-12-31,00:00:00,
ORD07030,PRDCT0083,3,4.58,5.97,0.0,0,9999-12-31,00:00:00,
ORD07030,prdct0086,2,9.82,16.3,0.0,0,9999-12-31,00:00:00,
ord07031,PRDCT0009,1,15.02,21.31,0.0,0,9999-12-31,00:00:00,
ORD07031,prdct0018,5,8.07,10.6,0.0,0,9999-12-31,00:00:00,
ORD07031,prdct0005,1,22.46,30.29,0.15,0,9999-12-31,00:00:00,
ORD07032,PRDCT0073,2,5.71,9.4,0.15,1,"Aug 28, 2024",18:31:13,Leaking/Broken Pump
ORD07032,PRDCT0078,1,13.66,21.06,0.0,0,9999-12-31,00:00:00,
ORD07033,PRDCT0013,3,6.33,8.36,0.0,0,9999-12-31,00:00:00,
ORD07033,PRDCT0026,5,7.12,9.42,0.05,0,9999-12-31,00:00:00,
ORD07033,PRDCT0018,5,10.74,14.11,0.0,0,9999-12-31,00:00:00,
ORD07033,prdct0010,5,22.05,33.5,0.0,0,9999-12-31,00:00:00,
ORD07034,PRDCT0018,1,6.67,8.76,0.0,0,9999-12-31,00:00:00,
ord07035,PRDCT0016,2,4.36,6.88,0.15,0,9999-12-31,00:00:00,
ORD07036,PRDCT0011,2,3.94,6.28,0.0,0,9999-12-31,00:00:00,
ord07036,prdct0005,4,18.56,25.03,0.0,0,9999-12-31,00:00:00,
ORD07036,PRDCT0001,4,15.3,19.36,0.1,0,9999-12-31,00:00:00,
ORD07036,prdct0003,3,8.77,13.9,0.0,0,9999-12-31,00:00:00,
ORD07037,PRDCT0018,2,8.07,10.6,0.0,0,9999-12-31,00:00:00,
ord07037,PRDCT0072,2,7.77,11.76,0.15,0,9999-12-31,00:00:00,
ORD07038,PRDCT0002,2,24.65,34.24,0.0,0,9999-12-31,00:00:00,
ORD07038,prdct0011,5,4.77,7.6,0.0,0,9999-12-31,00:00:00,
ORD07038,prdct0016,5,4.79,7.56,0.0,0,9999-12-31,00:00:00,
ord07039,PRDCT0025,2,3.83,6.01,0.0,0,9999-12-31,00:00:00,
ord07039,prdct0019,2,4.12,6.65,0.1,0,9999-12-31,00:00:00,
ORD07040,PRDCT0039,2,3.88,6.31,0.0,0,9999-12-31,00:00:00,
ord07040,PRDCT0038,2,4.42,5.93,0.0,0,9999-12-31,00:00:00,
ord07040,prdct0036,1,4.05,6.32,0.0,0,9999-12-31,00:00:00,
ord07040,PRDCT0063,3,2.94,4.28,0.0,0,9999-12-31,00:00:00,
ORD07041,PRDCT0082,4,10.98,15.52,0.0,0,9999-12-31,00:00:00,
ORD07041,prdct0085,2,3.67,5.11,0.0,0,9999-12-31,00:00:00,
ORD07041,prdct0087,1,8.64,13.4,0.05,0,9999-12-31,00:00:00,
ord07042,PRDCT0075,2,3.97,6.06,0.0,0,9999-12-31,00:00:00,
ORD07042,prdct0069,2,7.54,10.18,0.05,0,9999-12-31,00:00:00,
ord07042,PRDCT0077,3,5.43,7.77,0.1,0,9999-12-31,00:00:00,
ord07042,prdct0078,1,15.02,23.16,0.0,0,9999-12-31,00:00:00,
