Quantity,UnitCost,UnitPrice,DiscountRate,IsReturned,ReturnTime,OrderID,ProductID,OrderReturned,ReturnDate,Year_ReturnDate,Month_ReturnDate,MonthName_ReturnDate,ReturnReason,TotalCost,Revenue,Profit
3,2.98,4.55,0,0,0:00:00,ORD09504,PRDCT0075,No,NULL,NULL,NULL,NULL,NULL,8.94,13.65,4.71
2,2.76,3.84,0,0,0:00:00,ORD09504,PRDCT0085,No,NULL,NULL,NULL,NULL,NULL,5.52,7.68,2.16
1,6.38,10.07,0.05,0,0:00:00,ORD09505,PRDCT0016,No,NULL,NULL,NULL,NULL,NULL,6.38,9.5665,3.1865
2,27.17,36.65,0.1,0,0:00:00,ORD09506,PRDCT0005,No,NULL,NULL,NULL,NULL,NULL,54.34,65.97,11.63
2,22.4,28.34,0,0,0:00:00,ORD09506,PRDCT0001,No,NULL,NULL,NULL,NULL,NULL,44.8,56.68,11.88
2,18.17,25.78,0,0,0:00:00,ORD09506,PRDCT0009,No,NULL,NULL,NULL,NULL,NULL,36.34,51.56,15.22
1,2.9,4.12,0.1,0,0:00:00,ORD09507,PRDCT0024,No,NULL,NULL,NULL,NULL,NULL,2.9,3.708,0.808
1,7.12,9.42,0.15,0,0:00:00,ORD09507,PRDCT0026,No,NULL,NULL,NULL,NULL,NULL,7.12,8.007,0.887
24,1.32,1.98,0,0,0:00:00,ORD09507,PRDCT0030,No,NULL,NULL,NULL,NULL,NULL,31.68,47.52,15.84
1,3.83,5.86,0,0,0:00:00,ORD09507,PRDCT0031,No,NULL,NULL,NULL,NULL,NULL,3.83,5.86,2.03
2,8.88,11.66,0,0,0:00:00,ORD09508,PRDCT0018,No,NULL,NULL,NULL,NULL,NULL,17.76,23.32,5.56
1,20.36,25.77,0,0,0:00:00,ORD09508,PRDCT0001,No,NULL,NULL,NULL,NULL,NULL,20.36,25.77,5.41
1,5.27,8.32,0,0,0:00:00,ORD09508,PRDCT0016,No,NULL,NULL,NULL,NULL,NULL,5.27,8.32,3.05
1,5.7,8.94,0,0,0:00:00,ORD09508,PRDCT0059,No,NULL,NULL,NULL,NULL,NULL,5.7,8.94,3.24
1,3.44,4.59,0.4,0,0:00:00,ORD09509,PRDCT0054,No,NULL,NULL,NULL,NULL,NULL,3.44,2.754,-0.686
2,4.71,7.39,0.25,0,0:00:00,ORD09509,PRDCT0059,No,NULL,NULL,NULL,NULL,NULL,9.42,11.085,1.665
1,5.39,8.42,0,0,0:00:00,ORD09510,PRDCT0036,No,NULL,NULL,NULL,NULL,NULL,5.39,8.42,3.03
1,3.13,4.95,0,0,0:00:00,ORD09510,PRDCT0056,No,NULL,NULL,NULL,NULL,NULL,3.13,4.95,1.82
3,6.27,9.84,0.05,0,0:00:00,ORD09510,PRDCT0059,No,NULL,NULL,NULL,NULL,NULL,18.81,28.044,9.234
5,6.51,8.97,0.05,0,0:00:00,ORD09511,PRDCT0081,No,NULL,NULL,NULL,NULL,NULL,32.55,42.6075,10.0575
1,10.83,14.4,0.15,0,0:00:00,ORD09511,PRDCT0079,No,NULL,NULL,NULL,NULL,NULL,10.83,12.24,1.41
5,8.25,13,0,0,0:00:00,ORD09511,PRDCT0088,No,NULL,NULL,NULL,NULL,NULL,41.25,65,23.75
4,5.83,7.83,0,0,0:00:00,ORD09511,PRDCT0080,No,NULL,NULL,NULL,NULL,NULL,23.32,31.32,8
5,11.64,17.97,0,0,0:00:00,ORD09511,PRDCT0076,No,NULL,NULL,NULL,NULL,NULL,58.2,89.85,31.65
1,9.41,12.08,0,0,0:00:00,ORD09511,PRDCT0061,No,NULL,NULL,NULL,NULL,NULL,9.41,12.08,2.67
3,2.6,3.92,0,1,22:35:27,ORD09511,PRDCT0043,Yes,3/14/2023,2023,3,March,Wrong Item Sent,7.8,11.76,3.96
2,4.07,6.06,0.15,0,0:00:00,ORD09512,PRDCT0032,No,NULL,NULL,NULL,NULL,NULL,8.14,10.302,2.162
4,3.89,5.32,0,0,0:00:00,ORD09512,PRDCT0093,No,NULL,NULL,NULL,NULL,NULL,15.56,21.28,5.72
1,2.39,3.4,0.1,0,0:00:00,ORD09513,PRDCT0014,No,NULL,NULL,NULL,NULL,NULL,2.39,3.06,0.67
24,8.95,11.9,0,0,0:00:00,ORD09513,PRDCT0079,No,NULL,NULL,NULL,NULL,NULL,214.8,285.6,70.8
1,4.85,7.79,0,0,0:00:00,ORD09514,PRDCT0062,No,NULL,NULL,NULL,NULL,NULL,4.85,7.79,2.94
4,9.5,14.74,0,0,0:00:00,ORD09514,PRDCT0087,No,NULL,NULL,NULL,NULL,NULL,38,58.96,20.96
3,12.53,16.07,0,0,0:00:00,ORD09514,PRDCT0061,No,NULL,NULL,NULL,NULL,NULL,37.59,48.21,10.62
3,5.97,8.55,0,0,0:00:00,ORD09514,PRDCT0077,No,NULL,NULL,NULL,NULL,NULL,17.91,25.65,7.74
2,14.41,19.17,0,0,0:00:00,ORD09514,PRDCT0079,No,NULL,NULL,NULL,NULL,NULL,28.82,38.34,9.52
4,12.08,17.07,0,0,0:00:00,ORD09514,PRDCT0082,No,NULL,NULL,NULL,NULL,NULL,48.32,68.28,19.96
2,10.98,17.3,0,0,0:00:00,ORD09514,PRDCT0088,No,NULL,NULL,NULL,NULL,NULL,21.96,34.6,12.64
1,4.3,6.15,0.2,0,0:00:00,ORD09515,PRDCT0048,No,NULL,NULL,NULL,NULL,NULL,4.3,4.92,0.62
2,2.46,4.02,0.4,1,21:28:49,ORD09515,PRDCT0042,Yes,9/13/2023,2023,9,September,Wrong Item Sent,4.92,4.824,-0.096
2,8.57,12.23,0.15,0,0:00:00,ORD09516,PRDCT0074,No,NULL,NULL,NULL,NULL,NULL,17.14,20.791,3.651
2,4.65,5.85,0.05,0,0:00:00,ORD09517,PRDCT0070,No,NULL,NULL,NULL,NULL,NULL,9.3,11.115,1.815
17,7.38,12.24,0,0,0:00:00,ORD09517,PRDCT0086,No,NULL,NULL,NULL,NULL,NULL,125.46,208.08,82.62
2,4.72,7.77,0,1,3:46:57,ORD09517,PRDCT0073,Yes,10/30/2022,2022,10,October,Skin Irritation/Allergy,9.44,15.54,6.1
1,3.9,5.59,0,0,0:00:00,ORD09517,PRDCT0048,No,NULL,NULL,NULL,NULL,NULL,3.9,5.59,1.69
2,2.84,3.6,0,0,0:00:00,ORD09518,PRDCT0017,No,NULL,NULL,NULL,NULL,NULL,5.68,7.2,1.52
3,6.47,8.56,0,0,0:00:00,ORD09518,PRDCT0026,No,NULL,NULL,NULL,NULL,NULL,19.41,25.68,6.27
4,9.77,12.83,0,0,0:00:00,ORD09518,PRDCT0018,No,NULL,NULL,NULL,NULL,NULL,39.08,51.32,12.24
4,27.17,36.65,0.1,0,0:00:00,ORD09518,PRDCT0005,No,NULL,NULL,NULL,NULL,NULL,108.68,131.94,23.26
1,1.22,1.92,0,0,0:00:00,ORD09519,PRDCT0029,No,NULL,NULL,NULL,NULL,NULL,1.22,1.92,0.7
3,3.17,4.96,0,0,0:00:00,ORD09519,PRDCT0025,No,NULL,NULL,NULL,NULL,NULL,9.51,14.88,5.37
2,11.1,13.99,0.1,0,0:00:00,ORD09519,PRDCT0006,No,NULL,NULL,NULL,NULL,NULL,22.2,25.182,2.982
3,24.7,33.31,0,0,0:00:00,ORD09519,PRDCT0005,No,NULL,NULL,NULL,NULL,NULL,74.1,99.93,25.83
2,5.91,7.59,0,0,0:00:00,ORD09519,PRDCT0027,No,NULL,NULL,NULL,NULL,NULL,11.82,15.18,3.36
1,11.69,15.07,0,0,0:00:00,ORD09519,PRDCT0092,No,NULL,NULL,NULL,NULL,NULL,11.69,15.07,3.38
1,5.91,7.59,0.25,0,0:00:00,ORD09520,PRDCT0027,No,NULL,NULL,NULL,NULL,NULL,5.91,5.6925,-0.2175
3,2.24,3.05,0.2,0,0:00:00,ORD09520,PRDCT0023,No,NULL,NULL,NULL,NULL,NULL,6.72,7.32,0.6
1,16.52,23.44,0,0,0:00:00,ORD09521,PRDCT0009,No,NULL,NULL,NULL,NULL,NULL,16.52,23.44,6.92
1,5.24,8.36,0,0,0:00:00,ORD09521,PRDCT0011,No,NULL,NULL,NULL,NULL,NULL,5.24,8.36,3.12
1,3.41,5.5,0,0,0:00:00,ORD09521,PRDCT0019,No,NULL,NULL,NULL,NULL,NULL,3.41,5.5,2.09
1,8.07,10.6,0,1,2:18:20,ORD09522,PRDCT0018,Yes,3/6/2023,2023,3,March,Customer Changed Mind,8.07,10.6,2.53
1,2.35,2.98,0,0,0:00:00,ORD09522,PRDCT0017,No,NULL,NULL,NULL,NULL,NULL,2.35,2.98,0.63
2,2.6,3.92,0,1,20:18:20,ORD09522,PRDCT0043,Yes,3/7/2023,2023,3,March,Stale/Hard,5.2,7.84,2.64
2,1.46,2.09,0.05,0,0:00:00,ORD09523,PRDCT0065,No,NULL,NULL,NULL,NULL,NULL,2.92,3.971,1.051
1,9.08,14.29,0,0,0:00:00,ORD09523,PRDCT0088,No,NULL,NULL,NULL,NULL,NULL,9.08,14.29,5.21
1,6.85,9.25,0,0,0:00:00,ORD09523,PRDCT0069,No,NULL,NULL,NULL,NULL,NULL,6.85,9.25,2.4
1,1.1,1.42,0,0,0:00:00,ORD09524,PRDCT0022,No,NULL,NULL,NULL,NULL,NULL,1.1,1.42,0.32
2,5.65,8.22,0,0,0:00:00,ORD09524,PRDCT0020,No,NULL,NULL,NULL,NULL,NULL,11.3,16.44,5.14
4,1.37,1.95,0,0,0:00:00,ORD09524,PRDCT0021,No,NULL,NULL,NULL,NULL,NULL,5.48,7.8,2.32
19,3.79,4.83,0,0,0:00:00,ORD09524,PRDCT0028,No,NULL,NULL,NULL,NULL,NULL,72.01,91.77,19.76
1,2.69,3.63,0.15,0,0:00:00,ORD09525,PRDCT0046,No,NULL,NULL,NULL,NULL,NULL,2.69,3.0855,0.3955
3,3.16,4.47,0.4,0,0:00:00,ORD09525,PRDCT0033,No,NULL,NULL,NULL,NULL,NULL,9.48,8.046,-1.434
1,5.89,7.89,0.25,0,0:00:00,ORD09525,PRDCT0038,No,NULL,NULL,NULL,NULL,NULL,5.89,5.9175,0.0275
1,6.67,8.76,0.05,0,0:00:00,ORD09526,PRDCT0018,No,NULL,NULL,NULL,NULL,NULL,6.67,8.322,1.652
2,4.67,6.79,0,0,0:00:00,ORD09526,PRDCT0020,No,NULL,NULL,NULL,NULL,NULL,9.34,13.58,4.24
1,2.14,3.38,0,0,0:00:00,ORD09526,PRDCT0056,No,NULL,NULL,NULL,NULL,NULL,2.14,3.38,1.24
3,2.73,3.89,0,0,0:00:00,ORD09527,PRDCT0052,No,NULL,NULL,NULL,NULL,NULL,8.19,11.67,3.48
3,1.29,1.68,0.05,0,0:00:00,ORD09527,PRDCT0037,No,NULL,NULL,NULL,NULL,NULL,3.87,4.788,0.918
4,3.08,4.5,0,0,0:00:00,ORD09527,PRDCT0049,No,NULL,NULL,NULL,NULL,NULL,12.32,18,5.68
3,1.67,2.1,0,0,0:00:00,ORD09527,PRDCT0035,No,NULL,NULL,NULL,NULL,NULL,5.01,6.3,1.29
3,2.23,3.65,0,0,0:00:00,ORD09527,PRDCT0042,No,NULL,NULL,NULL,NULL,NULL,6.69,10.95,4.26
3,2.38,3.36,0,0,0:00:00,ORD09527,PRDCT0033,No,NULL,NULL,NULL,NULL,NULL,7.14,10.08,2.94
5,2.02,2.73,0,0,0:00:00,ORD09527,PRDCT0046,No,NULL,NULL,NULL,NULL,NULL,10.1,13.65,3.55
3,3.63,5.18,0.15,0,0:00:00,ORD09528,PRDCT0052,No,NULL,NULL,NULL,NULL,NULL,10.89,13.209,2.319
4,7.04,10.83,0.4,0,0:00:00,ORD09528,PRDCT0053,No,NULL,NULL,NULL,NULL,NULL,28.16,25.992,-2.168
2,20.42,27.53,0,0,0:00:00,ORD09529,PRDCT0005,No,NULL,NULL,NULL,NULL,NULL,40.84,55.06,14.22
2,4.33,6.91,0,0,0:00:00,ORD09529,PRDCT0011,No,NULL,NULL,NULL,NULL,NULL,8.66,13.82,5.16
15,1.35,2.11,0.05,0,0:00:00,ORD09530,PRDCT0029,No,NULL,NULL,NULL,NULL,NULL,20.25,30.0675,9.8175
1,1.65,2.26,0,0,0:00:00,ORD09531,PRDCT0051,No,NULL,NULL,NULL,NULL,NULL,1.65,2.26,0.61
1,7.85,12.18,0,0,0:00:00,ORD09531,PRDCT0087,No,NULL,NULL,NULL,NULL,NULL,7.85,12.18,4.33
1,8.34,12.54,0.15,0,0:00:00,ORD09532,PRDCT0068,No,NULL,NULL,NULL,NULL,NULL,8.34,10.659,2.319
5,9.83,15.66,0,0,0:00:00,ORD09532,PRDCT0090,No,NULL,NULL,NULL,NULL,NULL,49.15,78.3,29.15
2,9.85,13.09,0,0,0:00:00,ORD09532,PRDCT0079,No,NULL,NULL,NULL,NULL,NULL,19.7,26.18,6.48
3,8.57,12.23,0.05,0,0:00:00,ORD09532,PRDCT0074,No,NULL,NULL,NULL,NULL,NULL,25.71,34.8555,9.1455
2,4.81,7.54,0,0,0:00:00,ORD09532,PRDCT0084,No,NULL,NULL,NULL,NULL,NULL,9.62,15.08,5.46
1,1.24,1.77,0,0,0:00:00,ORD09532,PRDCT0021,No,NULL,NULL,NULL,NULL,NULL,1.24,1.77,0.53
1,11.1,13.99,0,0,0:00:00,ORD09533,PRDCT0006,No,NULL,NULL,NULL,NULL,NULL,11.1,13.99,2.89
1,2.58,3.27,0,0,0:00:00,ORD09533,PRDCT0017,No,NULL,NULL,NULL,NULL,NULL,2.58,3.27,0.69
3,2.87,4.62,0,1,1:01:09,ORD09534,PRDCT0040,Yes,9/25/2024,2024,9,September,Damaged Can,8.61,13.86,5.25
2,4.9,7.65,0.05,0,0:00:00,ORD09534,PRDCT0036,No,NULL,NULL,NULL,NULL,NULL,9.8,14.535,4.735
1,2.7,4.42,0.15,0,0:00:00,ORD09534,PRDCT0042,No,NULL,NULL,NULL,NULL,NULL,2.7,3.757,1.057
2,5.37,6.9,0.15,0,0:00:00,ORD09535,PRDCT0027,No,NULL,NULL,NULL,NULL,NULL,10.74,11.73,0.99
3,3.62,4.65,0,0,0:00:00,ORD09535,PRDCT0096,No,NULL,NULL,NULL,NULL,NULL,10.86,13.95,3.09
2,2.24,3.05,0,0,0:00:00,ORD09536,PRDCT0023,No,NULL,NULL,NULL,NULL,NULL,4.48,6.1,1.62
2,8.88,11.66,0,0,0:00:00,ORD09536,PRDCT0018,No,NULL,NULL,NULL,NULL,NULL,17.76,23.32,5.56
2,9.8,13.78,0.1,0,0:00:00,ORD09536,PRDCT0094,No,NULL,NULL,NULL,NULL,NULL,19.6,24.804,5.204
2,1.1,1.57,0,0,0:00:00,ORD09537,PRDCT0065,No,NULL,NULL,NULL,NULL,NULL,2.2,3.14,0.94
2,5.15,6.95,0,0,0:00:00,ORD09537,PRDCT0069,No,NULL,NULL,NULL,NULL,NULL,10.3,13.9,3.6
3,7.58,11.4,0,0,0:00:00,ORD09537,PRDCT0068,No,NULL,NULL,NULL,NULL,NULL,22.74,34.2,11.46
1,7.5,10.6,0.05,0,0:00:00,ORD09537,PRDCT0082,No,NULL,NULL,NULL,NULL,NULL,7.5,10.07,2.57
3,4.23,5.32,0.05,0,0:00:00,ORD09537,PRDCT0070,No,NULL,NULL,NULL,NULL,NULL,12.69,15.162,2.472
1,4.05,6.05,0,0,0:00:00,ORD09537,PRDCT0098,No,NULL,NULL,NULL,NULL,NULL,4.05,6.05,2
1,1.74,2.8,0,0,0:00:00,ORD09538,PRDCT0050,No,NULL,NULL,NULL,NULL,NULL,1.74,2.8,1.06
1,2.3,3.03,0.05,0,0:00:00,ORD09538,PRDCT0034,No,NULL,NULL,NULL,NULL,NULL,2.3,2.8785,0.5785
2,1.65,2.26,0,0,0:00:00,ORD09538,PRDCT0051,No,NULL,NULL,NULL,NULL,NULL,3.3,4.52,1.22
1,6.95,9.12,0,0,0:00:00,ORD09539,PRDCT0057,No,NULL,NULL,NULL,NULL,NULL,6.95,9.12,2.17
2,27.17,36.65,0,0,0:00:00,ORD09540,PRDCT0005,No,NULL,NULL,NULL,NULL,NULL,54.34,73.3,18.96
1,28.97,45.11,0,0,0:00:00,ORD09540,PRDCT0007,No,NULL,NULL,NULL,NULL,NULL,28.97,45.11,16.14
1,5.8,9.15,0,0,0:00:00,ORD09540,PRDCT0016,No,NULL,NULL,NULL,NULL,NULL,5.8,9.15,3.35
3,2.46,3.35,0,0,0:00:00,ORD09540,PRDCT0023,No,NULL,NULL,NULL,NULL,NULL,7.38,10.05,2.67
4,6.84,9.94,0,0,0:00:00,ORD09540,PRDCT0020,No,NULL,NULL,NULL,NULL,NULL,27.36,39.76,12.4
1,2.35,2.98,0,0,0:00:00,ORD09541,PRDCT0017,No,NULL,NULL,NULL,NULL,NULL,2.35,2.98,0.63
1,27.17,36.65,0,0,0:00:00,ORD09542,PRDCT0005,No,NULL,NULL,NULL,NULL,NULL,27.17,36.65,9.48
2,1.33,1.71,0.15,0,0:00:00,ORD09542,PRDCT0022,No,NULL,NULL,NULL,NULL,NULL,2.66,2.907,0.247
2,5.8,9.15,0,0,0:00:00,ORD09542,PRDCT0016,No,NULL,NULL,NULL,NULL,NULL,11.6,18.3,6.7
1,3,4.46,0.05,0,0:00:00,ORD09543,PRDCT0012,No,NULL,NULL,NULL,NULL,NULL,3,4.237,1.237
2,16.83,21.3,0,0,0:00:00,ORD09543,PRDCT0001,No,NULL,NULL,NULL,NULL,NULL,33.66,42.6,8.94
2,9.74,12.6,0.15,0,0:00:00,ORD09543,PRDCT0004,No,NULL,NULL,NULL,NULL,NULL,19.48,21.42,1.94
2,4.33,6.91,0,0,0:00:00,ORD09543,PRDCT0011,No,NULL,NULL,NULL,NULL,NULL,8.66,13.82,5.16
1,4.28,6.72,0,0,0:00:00,ORD09544,PRDCT0059,No,NULL,NULL,NULL,NULL,NULL,4.28,6.72,2.44
1,4.7,7.64,0,0,0:00:00,ORD09545,PRDCT0039,No,NULL,NULL,NULL,NULL,NULL,4.7,7.64,2.94
3,3.17,4.84,0,0,0:00:00,ORD09545,PRDCT0031,No,NULL,NULL,NULL,NULL,NULL,9.51,14.52,5.01
2,4.73,6.76,0,0,0:00:00,ORD09545,PRDCT0048,No,NULL,NULL,NULL,NULL,NULL,9.46,13.52,4.06
1,0.99,1.49,0.05,0,0:00:00,ORD09546,PRDCT0030,No,NULL,NULL,NULL,NULL,NULL,0.99,1.4155,0.4255
2,5.65,8.22,0,0,0:00:00,ORD09546,PRDCT0020,No,NULL,NULL,NULL,NULL,NULL,11.3,16.44,5.14
3,4.79,7.56,0,0,0:00:00,ORD09546,PRDCT0016,No,NULL,NULL,NULL,NULL,NULL,14.37,22.68,8.31
2,2.18,3.1,0,0,0:00:00,ORD09546,PRDCT0024,No,NULL,NULL,NULL,NULL,NULL,4.36,6.2,1.84
1,6.82,10.74,0,0,0:00:00,ORD09547,PRDCT0088,No,NULL,NULL,NULL,NULL,NULL,6.82,10.74,3.92
1,7.79,10.09,0.05,0,0:00:00,ORD09547,PRDCT0064,No,NULL,NULL,NULL,NULL,NULL,7.79,9.5855,1.7955
1,1.31,2.1,0,0,0:00:00,ORD09547,PRDCT0050,No,NULL,NULL,NULL,NULL,NULL,1.31,2.1,0.79
1,12.21,15.39,0,0,0:00:00,ORD09548,PRDCT0006,No,NULL,NULL,NULL,NULL,NULL,12.21,15.39,3.18
1,1.65,2.36,0,0,0:00:00,ORD09548,PRDCT0021,No,NULL,NULL,NULL,NULL,NULL,1.65,2.36,0.71
2,15.02,23.16,0,0,0:00:00,ORD09549,PRDCT0078,No,NULL,NULL,NULL,NULL,NULL,30.04,46.32,16.28
1,5.27,8.32,0.1,0,0:00:00,ORD09550,PRDCT0016,No,NULL,NULL,NULL,NULL,NULL,5.27,7.488,2.218
1,8.93,14.81,0,0,0:00:00,ORD09550,PRDCT0086,No,NULL,NULL,NULL,NULL,NULL,8.93,14.81,5.88
2,4.44,5.7,0,0,0:00:00,ORD09551,PRDCT0027,No,NULL,NULL,NULL,NULL,NULL,8.88,11.4,2.52
17,1.68,2.29,0.05,0,0:00:00,ORD09551,PRDCT0023,No,NULL,NULL,NULL,NULL,NULL,28.56,36.9835,8.4235
2,8.95,11.9,0,1,0:36:10,ORD09551,PRDCT0079,Yes,1/18/2021,2021,1,January,Leaking/Broken Pump,17.9,23.8,5.9
2,22.05,33.5,0.05,0,0:00:00,ORD09552,PRDCT0010,No,NULL,NULL,NULL,NULL,NULL,44.1,63.65,19.55
1,31.87,49.62,0,0,0:00:00,ORD09552,PRDCT0007,No,NULL,NULL,NULL,NULL,NULL,31.87,49.62,17.75
2,13.69,20.8,0.15,0,0:00:00,ORD09553,PRDCT0010,No,NULL,NULL,NULL,NULL,NULL,27.38,35.36,7.98
2,1.94,2.46,0.15,0,0:00:00,ORD09553,PRDCT0017,No,NULL,NULL,NULL,NULL,NULL,3.88,4.182,0.302
1,12.15,16.08,0,0,0:00:00,ORD09554,PRDCT0100,No,NULL,NULL,NULL,NULL,NULL,12.15,16.08,3.93
1,2.96,4.82,0.05,0,0:00:00,ORD09555,PRDCT0055,No,NULL,NULL,NULL,NULL,NULL,2.96,4.579,1.619
7,9.24,12.14,0,0,0:00:00,ORD09555,PRDCT0057,No,NULL,NULL,NULL,NULL,NULL,64.68,84.98,20.3
1,6.47,8.68,0,0,0:00:00,ORD09555,PRDCT0038,No,NULL,NULL,NULL,NULL,NULL,6.47,8.68,2.21
1,3.99,5.7,0.05,0,0:00:00,ORD09555,PRDCT0052,No,NULL,NULL,NULL,NULL,NULL,3.99,5.415,1.425
1,3.27,5.35,0.1,0,0:00:00,ORD09555,PRDCT0042,No,NULL,NULL,NULL,NULL,NULL,3.27,4.815,1.545
1,4.86,6.52,0,0,0:00:00,ORD09556,PRDCT0038,No,NULL,NULL,NULL,NULL,NULL,4.86,6.52,1.66
2,2.59,4.09,0,0,0:00:00,ORD09556,PRDCT0056,No,NULL,NULL,NULL,NULL,NULL,5.18,8.18,3
1,4.9,7.32,0.1,0,0:00:00,ORD09556,PRDCT0098,No,NULL,NULL,NULL,NULL,NULL,4.9,6.588,1.688
1,4.73,6.76,0,0,0:00:00,ORD09557,PRDCT0048,No,NULL,NULL,NULL,NULL,NULL,4.73,6.76,2.03
1,7.64,10.04,0,0,0:00:00,ORD09557,PRDCT0057,No,NULL,NULL,NULL,NULL,NULL,7.64,10.04,2.4
2,5.7,8.94,0,1,14:36:35,ORD09557,PRDCT0059,Yes,5/26/2024,2024,5,May,Expired Date,11.4,17.88,6.48
2,2.23,3.62,0,0,0:00:00,ORD09558,PRDCT0055,No,NULL,NULL,NULL,NULL,NULL,4.46,7.24,2.78
3,10.04,13.29,0,0,0:00:00,ORD09558,PRDCT0100,No,NULL,NULL,NULL,NULL,NULL,30.12,39.87,9.75
2,10.62,13.7,0,0,0:00:00,ORD09558,PRDCT0092,No,NULL,NULL,NULL,NULL,NULL,21.24,27.4,6.16
2,7.52,10.94,0,0,0:00:00,ORD09559,PRDCT0020,No,NULL,NULL,NULL,NULL,NULL,15.04,21.88,6.84
2,24.64,31.18,0,0,0:00:00,ORD09559,PRDCT0001,No,NULL,NULL,NULL,NULL,NULL,49.28,62.36,13.08
3,5.04,6.72,0.05,0,0:00:00,ORD09559,PRDCT0054,No,NULL,NULL,NULL,NULL,NULL,15.12,19.152,4.032
3,6.47,8.56,0,0,0:00:00,ORD09560,PRDCT0026,No,NULL,NULL,NULL,NULL,NULL,19.41,25.68,6.27
2,3.5,4.98,0,0,0:00:00,ORD09560,PRDCT0014,No,NULL,NULL,NULL,NULL,NULL,7,9.96,2.96
2,5.12,7.39,0.2,0,0:00:00,ORD09561,PRDCT0045,No,NULL,NULL,NULL,NULL,NULL,10.24,11.824,1.584
4,6.88,9.72,0.25,0,0:00:00,ORD09561,PRDCT0060,No,NULL,NULL,NULL,NULL,NULL,27.52,29.16,1.64
3,5.7,8.94,0.25,1,22:54:45,ORD09561,PRDCT0059,Yes,1/4/2024,2024,1,January,Customer Changed Mind,17.1,20.115,3.015
4,5.35,7.17,0.2,0,0:00:00,ORD09561,PRDCT0038,No,NULL,NULL,NULL,NULL,NULL,21.4,22.944,1.544
21,5.26,7.25,0.2,0,0:00:00,ORD09561,PRDCT0041,No,NULL,NULL,NULL,NULL,NULL,110.46,121.8,11.34
2,9.77,12.83,0.1,0,0:00:00,ORD09562,PRDCT0018,No,NULL,NULL,NULL,NULL,NULL,19.54,23.094,3.554
2,2.84,3.6,0,0,0:00:00,ORD09562,PRDCT0017,No,NULL,NULL,NULL,NULL,NULL,5.68,7.2,1.52
2,2.46,3.35,0,0,0:00:00,ORD09562,PRDCT0023,No,NULL,NULL,NULL,NULL,NULL,4.92,6.7,1.78
4,1.33,1.71,0,0,0:00:00,ORD09562,PRDCT0022,No,NULL,NULL,NULL,NULL,NULL,5.32,6.84,1.52
2,12.96,16.76,0,0,0:00:00,ORD09562,PRDCT0004,No,NULL,NULL,NULL,NULL,NULL,25.92,33.52,7.6
1,10.19,16.01,0,0,0:00:00,ORD09563,PRDCT0008,No,NULL,NULL,NULL,NULL,NULL,10.19,16.01,5.82
5,2.63,3.74,0,0,0:00:00,ORD09563,PRDCT0014,No,NULL,NULL,NULL,NULL,NULL,13.15,18.7,5.55
20,22.41,31.13,0,0,0:00:00,ORD09563,PRDCT0002,No,NULL,NULL,NULL,NULL,NULL,448.2,622.6,174.4
3,4.12,6.76,0,0,0:00:00,ORD09563,PRDCT0015,No,NULL,NULL,NULL,NULL,NULL,12.36,20.28,7.92
5,9.74,12.6,0.15,0,0:00:00,ORD09563,PRDCT0004,No,NULL,NULL,NULL,NULL,NULL,48.7,53.55,4.85
4,13.65,19.37,0,0,0:00:00,ORD09563,PRDCT0009,No,NULL,NULL,NULL,NULL,NULL,54.6,77.48,22.88
3,8.55,12.94,0,0,0:00:00,ORD09564,PRDCT0072,No,NULL,NULL,NULL,NULL,NULL,25.65,38.82,13.17
4,6.85,9.25,0.05,0,0:00:00,ORD09564,PRDCT0069,No,NULL,NULL,NULL,NULL,NULL,27.4,35.15,7.75
2,4.17,5.43,0,0,0:00:00,ORD09564,PRDCT0083,No,NULL,NULL,NULL,NULL,NULL,8.34,10.86,2.52
3,13.66,21.06,0,0,0:00:00,ORD09564,PRDCT0078,No,NULL,NULL,NULL,NULL,NULL,40.98,63.18,22.2
2,3.55,5.18,0.15,0,0:00:00,ORD09564,PRDCT0063,No,NULL,NULL,NULL,NULL,NULL,7.1,8.806,1.706
1,7.85,12.18,0,0,0:00:00,ORD09564,PRDCT0087,No,NULL,NULL,NULL,NULL,NULL,7.85,12.18,4.33
2,5.35,7.08,0,0,0:00:00,ORD09565,PRDCT0026,No,NULL,NULL,NULL,NULL,NULL,10.7,14.16,3.46
2,4.54,7.44,0,0,0:00:00,ORD09565,PRDCT0015,No,NULL,NULL,NULL,NULL,NULL,9.08,14.88,5.8
13,1.37,1.95,0,0,0:00:00,ORD09565,PRDCT0021,No,NULL,NULL,NULL,NULL,NULL,17.81,25.35,7.54
3,5.26,7.38,0,0,0:00:00,ORD09566,PRDCT0047,No,NULL,NULL,NULL,NULL,NULL,15.78,22.14,6.36
2,5.89,7.89,0,0,0:00:00,ORD09566,PRDCT0038,No,NULL,NULL,NULL,NULL,NULL,11.78,15.78,4
2,4.51,6.59,0,0,0:00:00,ORD09567,PRDCT0049,No,NULL,NULL,NULL,NULL,NULL,9.02,13.18,4.16
3,1.88,2.46,0,0,0:00:00,ORD09567,PRDCT0037,No,NULL,NULL,NULL,NULL,NULL,5.64,7.38,1.74
2,3.48,5.59,0,0,0:00:00,ORD09567,PRDCT0040,No,NULL,NULL,NULL,NULL,NULL,6.96,11.18,4.22
